id,listing_url,name,picture_url,host_since,neighbourhood,latitude,longitude,bedrooms,square_feet,price,number_of_reviews,review_scores_rating
15422212,https://www.airbnb.com/rooms/15422212,MOZART - Ocean Views + Golden Gate Park,https://a0.muscache.com/im/pictures/ca05671d-98ba-4591-86ca-4c762f3164ee.jpg?aki_policy=large,2011-11-18,Outer Sunset,37.753607232353374,-122.50786347134023,1,,$63.00,29,90
10524804,https://www.airbnb.com/rooms/10524804,Beach Life in the Outer Sunset.,https://a0.muscache.com/im/pictures/3ce69ad4-506d-4726-aa4e-74dd3f2c168b.jpg?aki_policy=large,2011-04-26,Outer Sunset,37.74905031486809,-122.50223295528967,0,,$125.00,41,96
481413,https://www.airbnb.com/rooms/481413,A Place by the Sea,https://a0.muscache.com/im/pictures/5835785/680e1dba_original.jpg?aki_policy=large,2012-05-15,Sunset District,37.746247799006326,-122.50514307361597,3,1300,$200.00,0,
297897,https://www.airbnb.com/rooms/297897,Beach Flat 2 bedrooms & 2 baths-4 beds Fast Wifi,https://a0.muscache.com/im/pictures/44971357/815eb75d_original.jpg?aki_policy=large,2011-12-26,Outer Sunset,37.75737019803541,-122.5061943752885,2,,$265.00,125,96
7389541,https://www.airbnb.com/rooms/7389541,Ocean Beach & Golden Gate Park Apt.,https://a0.muscache.com/im/pictures/5ebb6339-95d5-4e45-a5e9-c08f9922a606.jpg?aki_policy=large,2012-03-23,Outer Sunset,37.75943544008571,-122.50334819564858,1,,$250.00,51,97
278592,https://www.airbnb.com/rooms/278592,SF Sunset Family Home with Garage,https://a0.muscache.com/im/pictures/11fd3b4b-c68f-4fa5-b871-d3d98738bddb.jpg?aki_policy=large,2010-03-26,Outer Sunset,37.75912203701322,-122.47788371448097,2,,$150.00,0,
15828423,https://www.airbnb.com/rooms/15828423,Gorgeous Upperbunk with Privacy in Canopy nr Beach,https://a0.muscache.com/im/pictures/28db4b20-2bd3-4ed2-8bd3-53a9e4917f49.jpg?aki_policy=large,2013-02-24,Outer Sunset,37.755573039647864,-122.4944091882109,1,,$43.00,10,98
13901641,https://www.airbnb.com/rooms/13901641,Spacious and quiet room with free parking,https://a0.muscache.com/im/pictures/fa253ce4-f390-4b90-b02b-158d0e796d28.jpg?aki_policy=large,2016-06-14,Outer Sunset,37.752065912403374,-122.48434253293644,1,,$99.00,77,97
17965243,https://www.airbnb.com/rooms/17965243,"Modern, Quiet, and Clean 2BR/1BA in Sunset",https://a0.muscache.com/im/pictures/af3aef43-34e1-4669-ab36-8dbf85df5a76.jpg?aki_policy=large,2016-09-22,Outer Sunset,37.750784856482476,-122.50258853201805,2,,$149.00,0,
9136987,https://www.airbnb.com/rooms/9136987,Sunsets Over the Pacific w/ Private Bath,https://a0.muscache.com/im/pictures/353d0e31-c219-4560-b07e-d55f4ff15031.jpg?aki_policy=large,2015-06-30,Outer Sunset,37.74556431486903,-122.50802102582878,1,,$89.00,24,98
3277849,https://www.airbnb.com/rooms/3277849,2 bedroom flat with parking,https://a0.muscache.com/im/pictures/84218535/d9741098_original.jpg?aki_policy=large,2014-06-09,Outer Sunset,37.75429074503487,-122.49051769998277,2,,$190.00,95,93
5211153,https://www.airbnb.com/rooms/5211153,Wonderful private 2BR/2BA apartment,https://a0.muscache.com/im/pictures/65150150/b616beb6_original.jpg?aki_policy=large,2014-11-11,Outer Sunset,37.75779054456704,-122.48225187423334,2,,$240.00,25,93
7259880,https://www.airbnb.com/rooms/7259880,Near the...Sand...     Two Bed Room,https://a0.muscache.com/im/pictures/92063793/c4ebd9c0_original.jpg?aki_policy=large,2015-07-09,Outer Sunset,37.76202953140624,-122.5075933995006,1,,$75.00,43,90
9667459,https://www.airbnb.com/rooms/9667459,Beautiful Ocean Beach 4 BR Condo,https://a0.muscache.com/im/pictures/33de14be-052a-43f7-b8f8-02c8b722069a.jpg?aki_policy=large,2015-04-28,Outer Sunset,37.76304186019297,-122.50722478942907,4,,$415.00,4,100
8520295,https://www.airbnb.com/rooms/8520295,Peaceful studio/ Garden,https://a0.muscache.com/im/pictures/109835808/c15865df_original.jpg?aki_policy=large,2012-03-24,Outer Sunset,37.76020044318847,-122.48113848131018,0,,$120.00,26,98
15131294,https://www.airbnb.com/rooms/15131294,Beautiful Room -Ruby- Near Goldn Gate Park & Beach,https://a0.muscache.com/im/pictures/ecf9d6d1-a365-4042-9ae8-0aff8a9ac792.jpg?aki_policy=large,2016-09-12,Outer Sunset,37.75098928851087,-122.50032336426386,1,,$70.00,23,97
13747542,https://www.airbnb.com/rooms/13747542,Sunny Flat by Ocean Beach w/Free Prkg & Laundry!,https://a0.muscache.com/im/pictures/f9de2ee6-9332-475e-8fbd-5952f4d6e40f.jpg?aki_policy=large,2016-06-28,Parkside,37.74755002311163,-122.49032920011697,2,,$199.00,44,95
9241900,https://www.airbnb.com/rooms/9241900,Fabulous new private quiet room,https://a0.muscache.com/im/pictures/c6191346-2713-474c-beea-e89f473523eb.jpg?aki_policy=large,2012-10-30,,37.75633998955367,-122.49215448393585,1,,$79.00,12,95
14206211,https://www.airbnb.com/rooms/14206211,Seaside gem in the city.,https://a0.muscache.com/im/pictures/73e8311f-84e0-49c2-8d31-479910c777c9.jpg?aki_policy=large,2014-06-23,Outer Sunset,37.74715693916776,-122.50516667354073,1,,$95.00,0,
9094263,https://www.airbnb.com/rooms/9094263,Beautiful Home with spacious backyard and garage,https://a0.muscache.com/im/pictures/c4c5c634-1b9e-45e1-9b57-91669e9637f3.jpg?aki_policy=large,2015-10-25,Outer Sunset,37.75320482843282,-122.48307955374901,2,,$281.00,33,90
4243837,https://www.airbnb.com/rooms/4243837,Beach Cottage,https://a0.muscache.com/im/pictures/53298821/cb800b55_original.jpg?aki_policy=large,2014-09-29,Outer Sunset,37.75698810064139,-122.50765795521117,1,,$225.00,18,98
12599563,https://www.airbnb.com/rooms/12599563,"Beautiful Sunset home, 3 bed 2 bath",https://a0.muscache.com/im/pictures/62d70e93-d86d-4fe9-ba62-9479d7cf3445.jpg?aki_policy=large,2016-04-20,Outer Sunset,37.759538096606164,-122.493679717445,3,,$375.00,0,
14549750,https://www.airbnb.com/rooms/14549750,Private apartment perfect for families and friends,https://a0.muscache.com/im/pictures/fe836218-b73b-4a2f-be78-4d9935161e5a.jpg?aki_policy=large,2015-07-06,Outer Sunset,37.761042604010754,-122.49090550639399,2,,$150.00,15,93
10633898,https://www.airbnb.com/rooms/10633898,Cozy unit available in Sunset,https://a0.muscache.com/im/pictures/cbfc248f-e8d8-49da-8d71-655c9293bf9d.jpg?aki_policy=large,2016-01-16,,37.74891012510363,-122.48793827801448,4,,$950.00,1,
15204367,https://www.airbnb.com/rooms/15204367,Gorgeous Bottom Bunk w/ Privacy in Canopy nr Beach,https://a0.muscache.com/im/pictures/3b8b78c4-a8c7-44b7-825e-ae521cc796ad.jpg?aki_policy=large,2013-02-24,Outer Sunset,37.756344821603136,-122.49264699539461,1,,$43.00,23,95
8225432,https://www.airbnb.com/rooms/8225432,Child-friendly Room in the Haight,https://a0.muscache.com/im/pictures/104688108/3ae68ab7_original.jpg?aki_policy=large,2014-12-30,Lower Haight,37.770663785982734,-122.43648720978288,1,,$275.00,0,
8339,https://www.airbnb.com/rooms/8339,Historic Alamo Square Victorian,https://a0.muscache.com/im/pictures/6f84a7c2-e350-48b5-9200-8964ec80bb4b.jpg?aki_policy=large,2009-07-02,Alamo Square,37.775248585892676,-122.43637374831292,2,,$550.00,23,97
15418986,https://www.airbnb.com/rooms/15418986,Air Mattress Crash Pad,https://a0.muscache.com/im/pictures/f0dc5e83-d690-4851-83ff-3a15be455e23.jpg?aki_policy=large,2013-08-28,,37.774682806129306,-122.43402480570292,1,,$65.00,1,100
985813,https://www.airbnb.com/rooms/985813,Modern Bright Hayes,https://a0.muscache.com/im/pictures/15201509/0611a89f_original.jpg?aki_policy=large,2012-06-24,Hayes Valley,37.77480266915239,-122.42516668783408,1,,$297.00,7,97
8567,https://www.airbnb.com/rooms/8567,Lovely 2BR flat Great Location ,https://a0.muscache.com/im/pictures/30881/52ac00ef_original.jpg?aki_policy=large,2009-07-14,Western Addition/NOPA,37.78470745496073,-122.44555431261594,2,,$255.00,25,88
9548770,https://www.airbnb.com/rooms/9548770,Lower Haight bedroom,https://a0.muscache.com/im/pictures/1530481c-3d26-4af7-9aed-f82685bb992d.jpg?aki_policy=large,2012-08-10,Lower Haight,37.77191152901708,-122.4304073875069,1,,$75.00,1,
15258106,https://www.airbnb.com/rooms/15258106,Comfortable Lower Haight 2 Bedroom,https://a0.muscache.com/im/pictures/d0f84d68-bc29-4bcf-9fc3-de72d79c9be3.jpg?aki_policy=large,2016-08-18,Lower Haight,37.77288584663951,-122.42960434829658,2,,$450.00,4,95
10941385,https://www.airbnb.com/rooms/10941385,Jr One bedroom One bath - Location,https://a0.muscache.com/im/pictures/cc5d0f8d-b580-4742-a8b3-c71543b0edee.jpg?aki_policy=large,2016-01-30,Western Addition/NOPA,37.786438617784405,-122.44298062560506,0,,$350.00,9,98
45956,https://www.airbnb.com/rooms/45956,Huge private Rm in ❤ San Fran,https://a0.muscache.com/im/pictures/e5419609-3b76-4bcf-9a94-9d5a1633abcb.jpg?aki_policy=large,2010-08-15,Lower Haight,37.772481096265956,-122.43016127970861,1,,$125.00,29,95
2635278,https://www.airbnb.com/rooms/2635278,Romantic Studio with a Jacuzzi Spa & Massage Chair,https://a0.muscache.com/im/pictures/35587714/eef042d3_original.jpg?aki_policy=large,2013-04-02,Japantown,37.78565411222361,-122.42921954435592,0,,$120.00,10,96
1029621,https://www.airbnb.com/rooms/1029621,Beautiful 2 Bedroom Edwardian Homec,https://a0.muscache.com/im/pictures/18422919/fdb2aa75_original.jpg?aki_policy=large,2013-02-20,Duboce Triangle,37.769431915012554,-122.43377380872505,2,,$365.00,17,100
9172460,https://www.airbnb.com/rooms/9172460,Deluxe Working Artist's Loft,https://a0.muscache.com/im/pictures/e20a18c5-66c7-4325-8395-78972994aeb9.jpg?aki_policy=large,2015-10-29,Western Addition/NOPA,37.783293908995496,-122.44517539663218,2,,$245.00,19,95
1618782,https://www.airbnb.com/rooms/1618782,Luxe Lower Pac Heights Victorian,https://a0.muscache.com/im/pictures/23393516/8a79e44d_original.jpg?aki_policy=large,2010-07-19,Western Addition/NOPA,37.78762882906404,-122.43946087899951,1,,$195.00,42,100
16069207,https://www.airbnb.com/rooms/16069207,Spacious studio in center of SF,https://a0.muscache.com/im/pictures/81416ba2-5eb6-43dc-b3ac-a8a616c33f00.jpg?aki_policy=large,2013-04-30,Western Addition/NOPA,37.78432581630523,-122.43705008560666,0,,$115.00,17,98
783135,https://www.airbnb.com/rooms/783135,Huge 1BR Apartment + Garden (NoPa),https://a0.muscache.com/im/pictures/11540814/c84c251c_original.jpg?aki_policy=large,2011-11-29,Western Addition/NOPA,37.77596418675585,-122.44524933608766,1,,$160.00,73,90
10941213,https://www.airbnb.com/rooms/10941213,Sunny Escape in Central Location,https://a0.muscache.com/im/pictures/1851d597-d494-4479-9eb1-5bb5136b95ea.jpg?aki_policy=large,2015-06-04,Lower Haight,37.77392617075466,-122.43148316565762,1,,$105.00,1,100
1651228,https://www.airbnb.com/rooms/1651228,Tranquil 2BR Suite w/ Private Bath,https://a0.muscache.com/im/pictures/23909404/51b80dc4_original.jpg?aki_policy=large,2010-07-19,Western Addition/NOPA,37.784818322278404,-122.44136463632711,1,,$240.00,10,100
16134665,https://www.airbnb.com/rooms/16134665,Centrally Located Studio w/ a Stunning View,https://a0.muscache.com/im/pictures/d83ab19e-0117-4ca5-abfb-ad05379341a6.jpg?aki_policy=large,2016-11-26,Western Addition/NOPA,37.783844570429395,-122.42518005570737,0,,$120.00,0,
11760120,https://www.airbnb.com/rooms/11760120,Hayes Valley Grand Home w/Parking,https://a0.muscache.com/im/pictures/6c726db9-efb3-4c13-92f3-f369cd916130.jpg?aki_policy=large,2014-07-19,Hayes Valley,37.77438071938785,-122.42413145514367,4,,"$1,300.00",3,100
12710373,https://www.airbnb.com/rooms/12710373,Large 2 Bedroom unit in Victorian house,https://a0.muscache.com/im/pictures/3dc527f1-6baf-4b8c-a7bf-5fe9b0936949.jpg?aki_policy=large,2015-07-30,,37.77040966085862,-122.4366375928001,2,,$300.00,0,
8303062,https://www.airbnb.com/rooms/8303062,Large Apt- Walking distance to DF,https://a0.muscache.com/im/pictures/105706204/4ed49228_original.jpg?aki_policy=large,2015-06-21,Western Addition/NOPA,37.78816736255607,-122.42540690076247,2,,$650.00,1,100
5861960,https://www.airbnb.com/rooms/5861960,Spacious Home in the Lower Haight,https://a0.muscache.com/im/pictures/80695453/4c0db859_original.jpg?aki_policy=large,2013-11-04,Lower Haight,37.77206543212256,-122.43184989872788,3,,$335.00,41,94
7872033,https://www.airbnb.com/rooms/7872033,Lovely in Lower Haight Victorian,https://a0.muscache.com/im/pictures/100840208/e0414b00_original.jpg?aki_policy=large,2012-06-04,Lower Haight,37.772359990731516,-122.43625224497804,1,,$100.00,2,90
15807660,https://www.airbnb.com/rooms/15807660,"Victorian Home; Sleeps 8 - 3BR, 3BA",https://a0.muscache.com/im/pictures/a411f3b9-be68-4c4f-b618-147a051e9c4d.jpg?aki_policy=large,2015-06-25,Lower Haight,37.77250915373701,-122.43320261145168,3,,$400.00,9,97
201579,https://www.airbnb.com/rooms/201579,Renovated Flat in Historic Home,https://a0.muscache.com/im/pictures/1777421/be13828c_original.jpg?aki_policy=large,2011-08-18,Alamo Square,37.77755721542998,-122.4332635143301,1,,$295.00,168,97
7478508,https://www.airbnb.com/rooms/7478508,Big cozy sunny room in heart of SF!,https://a0.muscache.com/im/pictures/c5b990ac-2e7f-4f63-be59-a87263d6d7cf.jpg?aki_policy=large,2015-07-19,Japantown,37.785666288504814,-122.43213566314542,1,,$98.00,81,88
7563462,https://www.airbnb.com/rooms/7563462,1B/1FO View of GG Bridge New Furnit,https://a0.muscache.com/im/pictures/3db35da7-a30b-4979-a647-17b7d4454beb.jpg?aki_policy=large,2015-07-26,Western Addition/NOPA,37.782634140461404,-122.44381569104354,1,,$179.00,2,100
12137566,https://www.airbnb.com/rooms/12137566,Charming  Victorian on Haight St.,https://a0.muscache.com/im/pictures/e5b161a5-3e02-4e72-adb6-4cbe07c88399.jpg?aki_policy=large,2015-06-30,,37.77210745142219,-122.43203908749031,3,,$350.00,2,100
8614984,https://www.airbnb.com/rooms/8614984,Sunny Studio in Hayes Valley,https://a0.muscache.com/im/pictures/09e1fcaa-0eb7-453f-9339-7119c3d4e550.jpg?aki_policy=large,2015-01-06,Western Addition/NOPA,37.7775537214489,-122.42366829701646,0,,$200.00,0,
2502406,https://www.airbnb.com/rooms/2502406,"Stylish, Central Gem: CHEZ VALLEY",https://a0.muscache.com/im/pictures/34952550/4f915516_original.jpg?aki_policy=large,2012-05-29,Hayes Valley,37.77403872208717,-122.42550604394425,1,,$225.00,64,98
2746118,https://www.airbnb.com/rooms/2746118,Private room and bathroom in NOPA,https://a0.muscache.com/im/pictures/69737116/f39c7d9c_original.jpg?aki_policy=large,2012-10-17,Western Addition/NOPA,37.77738151847679,-122.44007745351155,1,,$110.00,48,94
15955004,https://www.airbnb.com/rooms/15955004,"Smart, modern flat in heart of Hayes Valley",https://a0.muscache.com/im/pictures/3830da70-d23a-4d23-8570-b90efbbb01f4.jpg?aki_policy=large,2013-03-01,Hayes Valley,37.77663879946817,-122.42640064316653,1,,$300.00,0,
7290262,https://www.airbnb.com/rooms/7290262,Lower Haight Victorian Rooms,https://a0.muscache.com/im/pictures/92485558/63fdde20_original.jpg?aki_policy=large,2012-07-13,Duboce Triangle,37.76997220462467,-122.42977290086274,1,,$95.00,81,98
10056082,https://www.airbnb.com/rooms/10056082,High Ceiling Room & Two Full Beds,https://a0.muscache.com/im/pictures/af3b31bb-2722-47a8-9fb4-f55da4d636cf.jpg?aki_policy=large,2015-05-02,Western Addition/NOPA,37.78133483243426,-122.42796621792446,1,,$99.00,0,
12546418,https://www.airbnb.com/rooms/12546418,Comfortable & Spacious Apartment - Prime Location,https://a0.muscache.com/im/pictures/8057319a-ed78-4b35-8b12-a7935433dbd2.jpg?aki_policy=large,2010-08-04,Western Addition/NOPA,37.78554704887757,-122.44588242677702,1,,$115.00,44,100
14747710,https://www.airbnb.com/rooms/14747710,"Sunny, Newly Renovated Hayes Valley",https://a0.muscache.com/im/pictures/dbd325df-7485-434f-b3f2-72dd06ec7855.jpg?aki_policy=large,2013-05-06,,37.776180450265386,-122.42322173981913,1,,$90.00,12,96
13685477,https://www.airbnb.com/rooms/13685477,"Sunny, charming room in Haight",https://a0.muscache.com/im/pictures/460d355f-c2f1-4e19-b546-e69e52959aca.jpg?aki_policy=large,2013-06-23,,37.77274154094191,-122.43697514936976,1,,$99.00,2,90
8955959,https://www.airbnb.com/rooms/8955959,Spacious Sunny Room on the Wiggle!,https://a0.muscache.com/im/pictures/295f4166-2009-4c43-86d7-2e0e1b2157d2.jpg?aki_policy=large,2014-08-05,Lower Haight,37.772874437339105,-122.434018976346,1,,$165.00,40,93
3354928,https://www.airbnb.com/rooms/3354928,Charming Victorian Glamour,https://a0.muscache.com/im/pictures/56544373/31e4258e_original.jpg?aki_policy=large,2011-11-19,Western Addition/NOPA,37.78876370927932,-122.42989626898337,2,,$350.00,59,88
8777964,https://www.airbnb.com/rooms/8777964,Alamo Square Painted Lady,https://a0.muscache.com/im/pictures/111152510/50cfe9ce_original.jpg?aki_policy=large,2015-09-07,Alamo Square,37.775470474473515,-122.43630716196101,1,,$200.00,0,
9079710,https://www.airbnb.com/rooms/9079710,Spacious 2 Bedroom in Lower Haight,https://a0.muscache.com/im/pictures/270a8c83-a4c4-49c7-a77f-d81830b7f188.jpg?aki_policy=large,2014-10-05,Lower Haight,37.771005091772636,-122.43629334350018,2,,$295.00,16,95
10427768,https://www.airbnb.com/rooms/10427768,Room in the Heart of Hayes Valley,https://a0.muscache.com/im/pictures/85a901b2-ac3e-4e87-b7bf-0cbf00133c04.jpg?aki_policy=large,2014-04-07,Hayes Valley,37.773615260821344,-122.42590587037319,1,,$99.00,42,96
7844031,https://www.airbnb.com/rooms/7844031,Perfect Victorian- New Construction,https://a0.muscache.com/im/pictures/1d079826-a772-4f65-8bcd-366f0bdbb023.jpg?aki_policy=large,2015-08-13,Lower Haight,37.771278842153606,-122.42840683539907,1,,$250.00,33,98
13349040,https://www.airbnb.com/rooms/13349040,Beautiful & cozy bedroom on Lower Haight,https://a0.muscache.com/im/pictures/4f832540-4bd0-424f-9371-19542352a824.jpg?aki_policy=large,2016-01-07,Alamo Square,37.774187212579974,-122.43279523957769,1,,$112.00,16,93
4556428,https://www.airbnb.com/rooms/4556428,Convenient Private Room + Bath,https://a0.muscache.com/im/pictures/57909389/663b9bca_original.jpg?aki_policy=large,2014-11-11,Western Addition/NOPA,37.78696520712132,-122.42659597350125,1,,$125.00,5,100
6730473,https://www.airbnb.com/rooms/6730473,Penthouse apartment w skylights,https://a0.muscache.com/im/pictures/84978307/9df981c5_original.jpg?aki_policy=large,2013-12-08,Western Addition/NOPA,37.778550656709044,-122.43864257856274,1,,$107.00,40,91
16544492,https://www.airbnb.com/rooms/16544492,Spacious 2-Bedroom Edwardian Flat,https://a0.muscache.com/im/pictures/a0928832-4624-4858-8467-3d19bd152033.jpg?aki_policy=large,2016-12-28,Western Addition/NOPA,37.78690088931365,-122.44274545398139,2,,$300.00,3,93
6402782,https://www.airbnb.com/rooms/6402782,2 Bedroom Apt in NOPA with Parking,https://a0.muscache.com/im/pictures/80228577/0d105f72_original.jpg?aki_policy=large,2014-02-18,Western Addition/NOPA,37.77700121382922,-122.44131041865846,2,,$225.00,51,98
16478955,https://www.airbnb.com/rooms/16478955,Eduardian Flat in Hayes Valley - Room for rent,https://a0.muscache.com/im/pictures/66b282c8-c0b3-4a57-8ee2-b17fbe982ff8.jpg?aki_policy=large,2015-01-21,Hayes Valley,37.774777890429,-122.42769649731954,1,,$150.00,0,
10089183,https://www.airbnb.com/rooms/10089183,Simple Hayes Valley Suite,https://a0.muscache.com/im/pictures/09809b8e-1ba9-4c75-b708-b8ca1317312d.jpg?aki_policy=large,2014-02-03,Hayes Valley,37.77477241020556,-122.42511563230984,1,,$150.00,21,94
8172257,https://www.airbnb.com/rooms/8172257,Lower Haight Room in large apt.,https://a0.muscache.com/im/pictures/106210071/3cd940e5_original.jpg?aki_policy=large,2015-09-01,Lower Haight,37.771442286524106,-122.43149243958266,1,,$140.00,0,
8168233,https://www.airbnb.com/rooms/8168233,"Central, quiet park-like enclave.",https://a0.muscache.com/im/pictures/104051650/fc63d00d_original.jpg?aki_policy=large,2015-09-01,Japantown,37.785714640360155,-122.43310084195325,1,,$109.00,82,99
8776392,https://www.airbnb.com/rooms/8776392,Royal Tenenbaum Bedroom,https://a0.muscache.com/im/pictures/4c1a9d2a-031c-4e4e-b821-ffb28f24b6c1.jpg?aki_policy=large,2011-05-07,Western Addition/NOPA,37.78987746706163,-122.42505613933747,1,,$90.00,1,100
832288,https://www.airbnb.com/rooms/832288,"Sunny, Central Apt in Top Location",https://a0.muscache.com/im/pictures/12340377/d83b8faf_original.jpg?aki_policy=large,2012-03-18,,37.778124639886364,-122.43756133570989,1,575,$155.00,8,95
1618593,https://www.airbnb.com/rooms/1618593,Beautiful Bright Victorian Jr 1BR,https://a0.muscache.com/im/pictures/23546778/ef4eb634_original.jpg?aki_policy=large,2012-05-24,Western Addition/NOPA,37.782233148919964,-122.43904730439642,0,,$300.00,1,100
3145727,https://www.airbnb.com/rooms/3145727,"Spacious, Sunny and Central 2BR Flat",https://a0.muscache.com/im/pictures/5eef27de-aaaf-465d-97e1-e33cf5cefe24.jpg?aki_policy=large,2014-05-25,Duboce Triangle,37.770883371985455,-122.4276478066467,2,,$500.00,4,100
62804,https://www.airbnb.com/rooms/62804,San Francisco Gem - Single Room,https://a0.muscache.com/im/pictures/38377adc-9eea-4e2a-a8ce-03f85706d994.jpg?aki_policy=large,2010-09-13,Duboce Triangle,37.77052201199989,-122.43114194555788,1,,$90.00,4,100
4718531,https://www.airbnb.com/rooms/4718531,Beautiful Little Room in Victorian,https://a0.muscache.com/im/pictures/59996911/a3ec7694_original.jpg?aki_policy=large,2012-11-28,,37.778361560276124,-122.43123503302971,1,,$100.00,171,99
15400940,https://www.airbnb.com/rooms/15400940,Brand New Luxury Hayes Valley Condo,https://a0.muscache.com/im/pictures/57153e82-65b0-4d01-8664-5e7792a9059a.jpg?aki_policy=large,2016-09-10,,37.77727294164128,-122.42474093349084,1,,$199.00,24,98
9491760,https://www.airbnb.com/rooms/9491760,In the heart of San Francisco,https://a0.muscache.com/im/pictures/abf6c765-4ee9-4a38-8b01-e68b1c0f1bc2.jpg?aki_policy=large,2013-06-06,Western Addition/NOPA,37.78562556303959,-122.42593661055616,2,,$259.00,6,97
14204679,https://www.airbnb.com/rooms/14204679,Very beautiful &affordable studio in San Francisco,https://a0.muscache.com/im/pictures/0a43dea0-ca55-4449-8c3f-432d596501af.jpg?aki_policy=large,2014-09-24,Western Addition/NOPA,37.78014252927638,-122.43174757207494,0,,$125.00,56,89
8470229,https://www.airbnb.com/rooms/8470229,"Huge, Contemporary Lower Haight 2BR",https://a0.muscache.com/im/pictures/3f2f232c-2e18-44a4-bc9b-0029b8f4e63f.jpg?aki_policy=large,2011-10-28,Lower Haight,37.771737824440606,-122.43265532153929,2,,$300.00,7,96
900794,https://www.airbnb.com/rooms/900794,Beautiful San Francisco Victorian,https://a0.muscache.com/im/pictures/14229432/131b5a1a_original.jpg?aki_policy=large,2013-01-16,Western Addition/NOPA,37.78251091619983,-122.44490027618606,1,,$150.00,12,95
12254872,https://www.airbnb.com/rooms/12254872,Beautiful Modern 2BR/2BA Luxury Apt,https://a0.muscache.com/im/pictures/d64f4d2a-062a-4d1a-87b8-581fa8a1eb32.jpg?aki_policy=large,2013-12-05,Hayes Valley,37.77375898005033,-122.42718350610637,2,,$244.00,33,98
8306331,https://www.airbnb.com/rooms/8306331,HUGE 4BR/2B Lower Pac Heights Flat,https://a0.muscache.com/im/pictures/7dc04ae1-0111-4d7a-a3f7-8b509df75180.jpg?aki_policy=large,2015-09-09,Western Addition/NOPA,37.784997324106875,-122.43809406338073,4,,$700.00,15,99
16986927,https://www.airbnb.com/rooms/16986927,Warm Victorian Room in Hayes Valley,https://a0.muscache.com/im/pictures/79d05200-b1ab-4bf0-a9d7-99cb7ff1bd1f.jpg?aki_policy=large,2016-07-12,Hayes Valley,37.775895805128556,-122.42840610742739,1,,$100.00,3,100
6717010,https://www.airbnb.com/rooms/6717010,Beautiful Flat in the Heart of SF!,https://a0.muscache.com/im/pictures/72208dad-9c86-41ea-a735-43d933111063.jpg?aki_policy=large,2015-04-19,Lower Haight,37.772004482560774,-122.43161868239787,2,,$750.00,0,
10812992,https://www.airbnb.com/rooms/10812992,Charming 2 bedroom in Alamo Square,https://a0.muscache.com/im/pictures/ec0c0cdd-7757-4477-9c81-ade45187f177.jpg?aki_policy=large,2013-05-07,Alamo Square,37.77464717183348,-122.43481850823854,2,,$200.00,0,
228922,https://www.airbnb.com/rooms/228922,Modern Victorian on Alamo Square,https://a0.muscache.com/im/pictures/d7c9f656-b768-4865-8e03-1f94a0b22024.jpg?aki_policy=large,2011-08-30,Alamo Square,37.77803995766477,-122.43684253324074,2,,$500.00,0,
10616330,https://www.airbnb.com/rooms/10616330,Master bedroom in Iconic Victorian Home,https://a0.muscache.com/im/pictures/39dc7b1a-15ca-4820-ac7d-44325007f1a2.jpg?aki_policy=large,2012-04-19,,37.770458599185915,-122.42887918903796,1,,$150.00,1,80
17776142,https://www.airbnb.com/rooms/17776142,☞Wedding Venue Villa Boutique Hotel for 100 to 300,https://a0.muscache.com/im/pictures/a8a19460-c393-4665-b4e5-8d0edaf0e80d.jpg?aki_policy=large,2017-02-27,Western Addition/NOPA,37.78653398501817,-122.42495229378028,10,,"$8,500.00",0,
7716327,https://www.airbnb.com/rooms/7716327,Great Room in Lower Haight,https://a0.muscache.com/im/pictures/98913823/904f7977_original.jpg?aki_policy=large,2012-05-09,Alamo Square,37.77421341244103,-122.43287292697711,2,,$150.00,0,
5977334,https://www.airbnb.com/rooms/5977334,Amazing San Francisco Pied-à-terre,https://a0.muscache.com/im/pictures/74786913/69529f15_original.jpg?aki_policy=large,2015-02-08,Western Addition/NOPA,37.787754892729325,-122.4254912842629,1,,$130.00,15,75
8956488,https://www.airbnb.com/rooms/8956488,Master bedroom at the heart of trendy Hayes Valley,https://a0.muscache.com/im/pictures/33896644-6e69-4e6e-beee-f5cb78962eb4.jpg?aki_policy=large,2014-03-19,Hayes Valley,37.77696330404993,-122.42413257893739,1,,$55.00,1,100
1892250,https://www.airbnb.com/rooms/1892250,Modern Victorian in NOPA!,https://a0.muscache.com/im/pictures/59370355/1f8fbb84_original.jpg?aki_policy=large,2013-11-05,Western Addition/NOPA,37.77683124750988,-122.446087229323,1,,$110.00,42,98
15269286,https://www.airbnb.com/rooms/15269286,New studio in historic Victorian,https://a0.muscache.com/im/pictures/d02b112d-0850-4b08-a4f6-90adf0b90e50.jpg?aki_policy=large,2015-05-15,,37.780285710985616,-122.43447374933163,0,,$175.00,10,96
16351229,https://www.airbnb.com/rooms/16351229,Cozy Apartment in the centre of SF,https://a0.muscache.com/im/pictures/5c509a73-b897-4cad-a912-fbea36282a66.jpg?aki_policy=large,2013-01-09,Hayes Valley,37.77202737395877,-122.42604278110588,1,,$99.00,0,
442349,https://www.airbnb.com/rooms/442349,Right in the middle living,https://a0.muscache.com/im/pictures/5961502/47512701_original.jpg?aki_policy=large,2012-04-22,Hayes Valley,37.77479775001232,-122.42711404907882,1,1200,$200.00,5,100
